Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Fallecidos,Tasa de mortalidad,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Biobío,8,Yumbel,22132.0,110,497.0,1,4.5,45,203.3,45,203.3,497.0178926
Desconocido,,-,,182,0.0,0,0.0,118,0.0,118,0.0,
Araucanía,9,Angol,56058.0,360,642.2,7,12.5,37,66.0,37,66.0,642.1920154000001
Araucanía,9,Carahue,25486.0,82,321.7,0,0.0,7,27.5,7,27.5,321.7452719
Araucanía,9,Cholchol,12341.0,25,202.6,0,0.0,0,0.0,0,0.0,202.5767766
Araucanía,9,Collipulli,26148.0,60,229.5,3,11.5,7,26.8,7,26.8,229.46305640000003
Araucanía,9,Cunco,18055.0,57,315.7,2,11.1,7,38.8,7,38.8,315.7020216
Araucanía,9,Curacautín,18178.0,23,126.5,1,5.5,0,0.0,0,0.0,126.5265706
Araucanía,9,Curarrehue,7802.0,4,51.3,1,12.8,0,0.0,0,0.0,51.26890541
Araucanía,9,Ercilla,8458.0,19,224.6,0,0.0,0,0.0,0,0.0,224.63939469999997
Araucanía,9,Freire,25446.0,112,440.1,1,3.9,6,23.6,6,23.6,440.1477639
Araucanía,9,Galvarino,12633.0,119,942.0,0,0.0,8,63.3,8,63.3,941.9773608999999
Araucanía,9,Gorbea,15148.0,38,250.9,1,6.6,0,0.0,0,0.0,250.85819909999998
Araucanía,9,Lautaro,40746.0,121,297.0,2,4.9,9,22.1,9,22.1,296.96166489999996
Araucanía,9,Loncoche,24739.0,77,311.2,1,4.0,16,64.7,16,64.7,311.24944419999997
Araucanía,9,Lonquimay,11049.0,71,642.6,2,18.1,3,27.2,3,27.2,642.5920897999999
Araucanía,9,Los Sauces,7517.0,10,133.0,0,0.0,1,13.3,1,13.3,133.0317946
Araucanía,9,Lumaco,10050.0,39,388.1,0,0.0,8,79.6,8,79.6,388.0597015
Araucanía,9,Melipeuco,6265.0,8,127.7,0,0.0,0,0.0,0,0.0,127.6935355
Araucanía,9,Nueva Imperial,33777.0,117,346.4,2,5.9,13,38.5,13,38.5,346.389555
Araucanía,9,Padre Las Casas,82110.0,183,222.9,5,6.1,5,6.1,5,6.1,222.8717574
Araucanía,9,Perquenco,7223.0,35,484.6,0,0.0,13,180.0,13,180.0,484.56320089999997
Araucanía,9,Pitrufquén,26096.0,98,375.5,0,0.0,20,76.6,20,76.6,375.5364807
Araucanía,9,Pucón,29782.0,73,245.1,0,0.0,7,23.5,7,23.5,245.11449869999998
Araucanía,9,Purén,12188.0,23,188.7,1,8.2,6,49.2,6,49.2,188.7102068
Araucanía,9,Renaico,10833.0,60,553.9,1,9.2,19,175.4,19,175.4,553.8631958
Araucanía,9,Saavedra,12793.0,98,766.0,0,0.0,0,0.0,0,0.0,766.0439302999999
Araucanía,9,Temuco,302931.0,968,319.5,23,7.6,47,15.5,47,15.5,319.5447148
Araucanía,9,Teodoro Schmidt,15786.0,34,215.4,0,0.0,9,57.0,9,57.0,215.3807171
Araucanía,9,Toltén,10055.0,16,159.1,0,0.0,0,0.0,0,0.0,159.1248135
Araucanía,9,Traiguén,19314.0,46,238.2,0,0.0,11,57.0,11,57.0,238.1692037
Araucanía,9,Victoria,35467.0,161,453.9,5,14.1,1,2.8,1,2.8,453.94310199999995
Araucanía,9,Vilcún,30766.0,124,403.0,1,3.3,15,48.8,15,48.8,403.04231939999994
Araucanía,9,Villarrica,59103.0,97,164.1,0,0.0,25,42.3,25,42.3,164.12026459999998
Desconocido,,-,,8,0.0,0,0.0,2,0.0,2,0.0,
Los Ríos,14,Corral,5447.0,24,440.6,0,0.0,1,18.4,1,18.4,440.6095098
Los Ríos,14,Futrono,15261.0,60,393.2,0,0.0,1,6.6,1,6.6,393.15903280000003
Los Ríos,14,La Unión,39538.0,88,222.6,2,5.1,10,25.3,10,25.3,222.5706915
Los Ríos,14,Lago Ranco,10292.0,7,68.0,0,0.0,5,48.6,5,48.6,68.01399145
Los Ríos,14,Lanco,17652.0,28,158.6,0,0.0,2,11.3,2,11.3,158.6222524
Los Ríos,14,Los Lagos,20518.0,63,307.0,1,4.9,1,4.9,1,4.9,307.04747050000003
Los Ríos,14,Máfil,7389.0,20,270.7,0,0.0,0,0.0,0,0.0,270.6726215
Los Ríos,14,Mariquina,23250.0,22,94.6,0,0.0,1,4.3,1,4.3,94.62365591
Los Ríos,14,Paillaco,20798.0,30,144.2,0,0.0,3,14.4,3,14.4,144.24463889999998
Los Ríos,14,Panguipulli,35991.0,56,155.6,1,2.8,11,30.6,11,30.6,155.5944542
Los Ríos,14,Río Bueno,32925.0,24,72.9,0,0.0,4,12.1,4,12.1,72.8929385
Los Ríos,14,Valdivia,176774.0,329,186.1,6,3.4,70,39.6,70,39.6,186.11334250000002
Desconocido,,-,,6,0.0,0,0.0,1,0.0,1,0.0,
Los Lagos,10,Ancud,42458.0,100,235.5,1,2.4,5,11.8,5,11.8,235.52687360000002
Los Lagos,10,Calbuco,36744.0,61,166.0,1,2.7,44,119.7,43,117.0,166.0134988
Los Lagos,10,Castro,47607.0,9,18.9,0,0.0,0,0.0,0,0.0,18.90478291
Los Lagos,10,Chaitén,5020.0,1,19.9,0,0.0,0,0.0,0,0.0,19.92031873
Los Lagos,10,Chonchi,16013.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Cochamó,4006.0,5,124.8,0,0.0,4,99.9,4,99.9,124.8127808
Los Lagos,10,Curaco de Vélez,4066.0,12,295.1,0,0.0,11,270.5,11,270.5,295.1303492
Los Lagos,10,Dalcahue,15069.0,7,46.5,0,0.0,0,0.0,0,0.0,46.45298295
Los Lagos,10,Fresia,12656.0,9,71.1,0,0.0,2,15.8,2,15.8,71.1125158
Los Lagos,10,Frutillar,20223.0,70,346.1,0,0.0,41,202.7,41,202.7,346.1405331
Los Lagos,10,Futaleufú,2806.0,1,35.6,0,0.0,0,0.0,0,0.0,35.63791875
Los Lagos,10,Hualaihué,9525.0,13,136.5,0,0.0,5,52.5,5,52.5,136.4829396
Los Lagos,10,Llanquihue,18621.0,56,300.7,1,5.4,23,123.5,23,123.5,300.7357285
Los Lagos,10,Los Muermos,17817.0,16,89.8,0,0.0,8,44.9,8,44.9,89.80187461
Los Lagos,10,Maullín,14894.0,22,147.7,0,0.0,5,33.6,5,33.6,147.7104874
Los Lagos,10,Osorno,173410.0,466,268.7,12,6.9,11,6.3,11,6.3,268.7272937
Los Lagos,10,Palena,1827.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Puerto Montt,269398.0,574,213.1,4,1.5,163,60.5,162,60.1,213.0676545
Los Lagos,10,Puerto Octay,9192.0,8,87.0,0,0.0,3,32.6,3,32.6,87.03220191
Los Lagos,10,Puerto Varas,48620.0,80,164.5,1,2.1,17,35.0,17,35.0,164.541341
Los Lagos,10,Puqueldón,4201.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Purranque,21080.0,76,360.5,0,0.0,1,4.7,1,4.7,360.53130930000003
Los Lagos,10,Puyehue,11787.0,13,110.3,0,0.0,0,0.0,0,0.0,110.29099860000001
Los Lagos,10,Queilén,5543.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Quellón,29309.0,5,17.1,0,0.0,1,3.4,1,3.4,17.05960626
Los Lagos,10,Quemchi,8783.0,14,159.4,0,0.0,0,0.0,0,0.0,159.3988387
Los Lagos,10,Quinchao,8298.0,2,24.1,0,0.0,0,0.0,0,0.0,24.102193300000003
Los Lagos,10,Río Negro,14275.0,39,273.2,0,0.0,2,14.0,2,14.0,273.2049037
Los Lagos,10,San Juan de la Costa,7639.0,42,549.8,2,26.2,0,0.0,0,0.0,549.8101846
Los Lagos,10,San Pablo,10553.0,12,113.7,1,9.5,0,0.0,0,0.0,113.71174070000001
Desconocido,,-,,46,0.0,0,0.0,11,0.0,11,0.0,
Aysén,11,Aysén,25002.0,12,48.0,0,0.0,4,16.0,4,16.0,47.99616031
Aysén,11,Chile Chico,5121.0,1,19.5,0,0.0,0,0.0,0,0.0,19.52743605
Aysén,11,Cisnes,5828.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Cochrane,3685.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Coyhaique,61210.0,26,42.5,0,0.0,11,18.0,11,18.0,42.47671949
Aysén,11,Guaitecas,1599.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Lago Verde,920.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,O'Higgins,661.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Río Ibáñez,2699.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Tortel,572.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Desconocido,,-,,1,0.0,0,0.0,0,0.0,0,0.0,
Magallanes,12,Antártica,137.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Cabo de Hornos,1983.0,22,1109.4,0,0.0,1,50.4,1,50.4,1109.4301560000001
Magallanes,12,Laguna Blanca,264.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Natales,23782.0,42,176.6,0,0.0,21,88.3,21,88.3,176.6041544
Magallanes,12,Porvenir,7323.0,10,136.6,0,0.0,0,0.0,0,0.0,136.5560563
Magallanes,12,Primavera,694.0,3,432.3,0,0.0,1,144.1,1,144.1,432.2766571
Magallanes,12,Punta Arenas,141984.0,1327,934.6,22,15.5,111,78.2,111,78.2,934.6123507000001
Magallanes,12,Río Verde,211.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,San Gregorio,681.0,2,293.7,0,0.0,0,0.0,0,0.0,293.6857562
Magallanes,12,Timaukel,282.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Torres del Paine,1021.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Desconocido,,-,,68,0.0,0,0.0,2,0.0,2,0.0,
